n_objetivos,problema,indicador,hiperparam_ind_conv,p-value_Friedman,Medias_Distintas
5,WFG9,spd,IGD+,0.6598523605867006,0
5,WFG9,spd,R2,0.24943610142012423,0
6,DTLZ1,eps+,IGD+,0.44854174019920445,0
6,DTLZ1,eps+,R2,0.1515178420669249,0
6,DTLZ1,hv,IGD+,0.06328123936317992,0
6,DTLZ1,hv,R2,0.39154238732358754,0
6,DTLZ1,igd,IGD+,0.025142778190205977,1
6,DTLZ1,igd,R2,0.06553920373209458,0
6,DTLZ1,igd+,IGD+,0.03601753271564805,1
6,DTLZ1,igd+,R2,0.10817117510024396,0
6,DTLZ1,r2,IGD+,0.2856681646271734,0
6,DTLZ1,r2,R2,0.017331094281360353,1
6,DTLZ1,s-energy,IGD+,0.018375352850838637,1
6,DTLZ1,s-energy,R2,0.006624688241907687,1
6,DTLZ1,spd,IGD+,9.488754904435891e-06,1
6,DTLZ1,spd,R2,0.7286685247380558,0
6,DTLZ2,eps+,IGD+,2.911252798983654e-11,1
6,DTLZ2,eps+,R2,0.9643495177954865,0
6,DTLZ2,hv,IGD+,1.2988172476446088e-12,1
6,DTLZ2,hv,R2,0.2598356047348233,0
6,DTLZ2,igd,IGD+,7.946483905170729e-13,1
6,DTLZ2,igd,R2,0.40347922800911507,0
6,DTLZ2,igd+,IGD+,7.143360737757183e-13,1
6,DTLZ2,igd+,R2,0.5024191554905338,0
6,DTLZ2,r2,IGD+,1.669671548064279e-05,1
6,DTLZ2,r2,R2,0.8222879055126163,0
6,DTLZ2,s-energy,IGD+,1.3116255568084893e-14,1
6,DTLZ2,s-energy,R2,0.06983344621497495,0
6,DTLZ2,spd,IGD+,2.416557266546438e-16,1
6,DTLZ2,spd,R2,0.13634070409490318,0
6,DTLZ3,eps+,IGD+,0.3421500173767873,0
6,DTLZ3,eps+,R2,0.07820257300086297,0
6,DTLZ3,hv,IGD+,0.5880599215984477,0
6,DTLZ3,hv,R2,0.17879394835065968,0
6,DTLZ3,igd,IGD+,0.5669261193145819,0
6,DTLZ3,igd,R2,0.018438812104033187,1
6,DTLZ3,igd+,IGD+,0.7773671597597592,0
6,DTLZ3,igd+,R2,0.10271935424229746,0
6,DTLZ3,r2,IGD+,0.2382540110803802,0
6,DTLZ3,r2,R2,0.23978529698014744,0
6,DTLZ3,s-energy,IGD+,0.03823280883691238,1
6,DTLZ3,s-energy,R2,0.280093956410088,0
6,DTLZ3,spd,IGD+,0.0841447507569318,0
6,DTLZ3,spd,R2,0.4533518620639849,0
6,DTLZ4,eps+,IGD+,0.894665988905844,0
6,DTLZ4,eps+,R2,0.44049328506524765,0
6,DTLZ4,hv,IGD+,0.9888164375306276,0
6,DTLZ4,hv,R2,0.44049328506524765,0
6,DTLZ4,igd,IGD+,0.9604705023977236,0
6,DTLZ4,igd,R2,0.44049328506524765,0
6,DTLZ4,igd+,IGD+,0.9888164375306276,0
6,DTLZ4,igd+,R2,0.44049328506524765,0
6,DTLZ4,r2,IGD+,0.6902657902611682,0
6,DTLZ4,r2,R2,0.44049328506524765,0
6,DTLZ4,s-energy,IGD+,0.39559153195064345,0
6,DTLZ4,s-energy,R2,0.44049328506524765,0
6,DTLZ4,spd,IGD+,0.8152632445237722,0
6,DTLZ4,spd,R2,0.44049328506524765,0
6,DTLZ5,eps+,IGD+,0.3462986654462721,0
6,DTLZ5,eps+,R2,0.43253246354609454,0
6,DTLZ5,hv,IGD+,0.01343826465507497,1
6,DTLZ5,hv,R2,0.13356457955233753,0
6,DTLZ5,igd,IGD+,0.3747672092222703,0
6,DTLZ5,igd,R2,0.331648178615989,0
6,DTLZ5,igd+,IGD+,0.11996558437806044,0
6,DTLZ5,igd+,R2,0.09735895715775697,0
6,DTLZ5,r2,IGD+,0.07517249691550683,0
6,DTLZ5,r2,R2,0.26334774627379076,0
6,DTLZ5,s-energy,IGD+,0.3835773520239146,0
6,DTLZ5,s-energy,R2,0.9622335042154485,0
6,DTLZ5,spd,IGD+,0.6872193653719945,0
6,DTLZ5,spd,R2,0.6338233726017029,0
6,DTLZ6,eps+,IGD+,1.2236003799024342e-11,1
6,DTLZ6,eps+,R2,0.5314521872796305,0
6,DTLZ6,hv,IGD+,0.5851368356498392,0
6,DTLZ6,hv,R2,0.6516307307152515,0
6,DTLZ6,igd,IGD+,1.5485627625141784e-12,1
6,DTLZ6,igd,R2,0.5193982195856546,0
6,DTLZ6,igd+,IGD+,2.738241763700961e-12,1
6,DTLZ6,igd+,R2,0.6203820801830691,0
6,DTLZ6,r2,IGD+,1.7602450029013358e-09,1
6,DTLZ6,r2,R2,0.33440680145799345,0
6,DTLZ6,s-energy,IGD+,1.2789476732895245e-08,1
6,DTLZ6,s-energy,R2,0.9373025271455526,0
6,DTLZ6,spd,IGD+,0.8775911292165106,0
6,DTLZ6,spd,R2,0.8470369326726045,0
6,DTLZ7,eps+,IGD+,7.388289716582606e-08,1
6,DTLZ7,eps+,R2,0.45821186822779936,0
6,DTLZ7,hv,IGD+,5.576111273350958e-14,1
6,DTLZ7,hv,R2,0.41380701854516966,0
6,DTLZ7,igd,IGD+,6.729963909864783e-08,1
6,DTLZ7,igd,R2,0.6977254602300413,0
6,DTLZ7,igd+,IGD+,2.904886817509798e-07,1
6,DTLZ7,igd+,R2,0.4169007166381779,0
6,DTLZ7,r2,IGD+,2.1018912377438534e-07,1
6,DTLZ7,r2,R2,0.42782615000881274,0
6,DTLZ7,s-energy,IGD+,2.976108805944084e-14,1
6,DTLZ7,s-energy,R2,0.13609002270254958,0
6,DTLZ7,spd,IGD+,2.456899941779422e-13,1
6,DTLZ7,spd,R2,0.35751800242792553,0
6,WFG1,eps+,IGD+,0.2557861721216796,0
6,WFG1,eps+,R2,0.5473918152504381,0
6,WFG1,hv,IGD+,0.44689694829830207,0
6,WFG1,hv,R2,0.0028797615728260303,1
6,WFG1,igd,IGD+,0.7081759494721875,0
6,WFG1,igd,R2,0.0028797615728260303,1
6,WFG1,igd+,IGD+,0.5898270213105798,0
6,WFG1,igd+,R2,0.0028797615728260303,1
6,WFG1,r2,IGD+,0.5721957884031055,0
6,WFG1,r2,R2,0.14300184901593274,0
6,WFG1,s-energy,IGD+,0.5047357821597399,0
6,WFG1,s-energy,R2,0.806005486559733,0
6,WFG1,spd,IGD+,0.5986733363525705,0
6,WFG1,spd,R2,0.19799575713618933,0
6,WFG2,eps+,IGD+,0.8959829745869146,0
6,WFG2,eps+,R2,0.7053221093871143,0
6,WFG2,hv,IGD+,0.5898270213105798,0
6,WFG2,hv,R2,0.29061218633476193,0
6,WFG2,igd,IGD+,0.1066014497345845,0
6,WFG2,igd,R2,0.07206960640576517,0
6,WFG2,igd+,IGD+,0.3733107712821457,0
6,WFG2,igd+,R2,0.9503460468751533,0
6,WFG2,r2,IGD+,0.7441816473066594,0
6,WFG2,r2,R2,0.01634918915397275,1
6,WFG2,s-energy,IGD+,0.8899601485730372,0
6,WFG2,s-energy,R2,0.7150426640965235,0
6,WFG2,spd,IGD+,0.9387722741355999,0
6,WFG2,spd,R2,0.8527043344276309,0
6,WFG3,eps+,IGD+,0.3895182193917316,0
6,WFG3,eps+,R2,0.9568732235266396,0
6,WFG3,hv,IGD+,0.7185616810159069,0
6,WFG3,hv,R2,0.07924662326888299,0
6,WFG3,igd,IGD+,0.9304203070906316,0
6,WFG3,igd,R2,0.4980803166197818,0
6,WFG3,igd+,IGD+,0.12181029165685939,0
6,WFG3,igd+,R2,0.20477980874493043,0
6,WFG3,r2,IGD+,0.8121989272314252,0
6,WFG3,r2,R2,0.658256056559128,0
6,WFG3,s-energy,IGD+,0.44689694829830207,0
6,WFG3,s-energy,R2,0.9319372194053982,0
6,WFG3,spd,IGD+,0.35703522034443114,0
6,WFG3,spd,R2,0.5992062596612724,0
6,WFG4,eps+,IGD+,0.10015406007998347,0
6,WFG4,eps+,R2,0.5918255319087828,0
6,WFG4,hv,IGD+,1.0429427826184713e-10,1
6,WFG4,hv,R2,0.8676353392993379,0
6,WFG4,igd,IGD+,0.0013698872881917749,1
6,WFG4,igd,R2,0.325530795553777,0
6,WFG4,igd+,IGD+,1.612689742657678e-09,1
6,WFG4,igd+,R2,0.14479916804474638,0
6,WFG4,r2,IGD+,0.21270360939409172,0
6,WFG4,r2,R2,0.9364130837325729,0
6,WFG4,s-energy,IGD+,0.07198466088998438,0
6,WFG4,s-energy,R2,0.16278932593905485,0
6,WFG4,spd,IGD+,0.13180053851803672,0
6,WFG4,spd,R2,0.16278932593905485,0
6,WFG5,eps+,IGD+,0.12620888513698697,0
6,WFG5,eps+,R2,0.440493285065213,0
6,WFG5,hv,IGD+,9.937270676084543e-11,1
6,WFG5,hv,R2,0.440493285065213,0
6,WFG5,igd,IGD+,0.0006971748341328363,1
6,WFG5,igd,R2,0.440493285065213,0
6,WFG5,igd+,IGD+,6.446426808649274e-10,1
6,WFG5,igd+,R2,0.440493285065213,0
6,WFG5,r2,IGD+,0.20028679291383214,0
6,WFG5,r2,R2,0.440493285065213,0
6,WFG5,s-energy,IGD+,0.07316570767808389,0
6,WFG5,s-energy,R2,0.440493285065213,0
6,WFG5,spd,IGD+,0.03929005686821299,1
6,WFG5,spd,R2,0.440493285065213,0
6,WFG6,eps+,IGD+,0.005520510444966845,1
6,WFG6,eps+,R2,0.055107988634762725,0
6,WFG6,hv,IGD+,0.18844963187494965,0
6,WFG6,hv,R2,0.9826052443661565,0
6,WFG6,igd,IGD+,0.0008392179884874555,1
6,WFG6,igd,R2,0.9826052443661565,0
6,WFG6,igd+,IGD+,0.010881601327810861,1
6,WFG6,igd+,R2,0.9826052443661565,0
6,WFG6,r2,IGD+,0.008959045239435621,1
6,WFG6,r2,R2,0.9826052443661565,0
6,WFG6,s-energy,IGD+,0.000536237934065317,1
6,WFG6,s-energy,R2,0.9826052443661565,0
6,WFG6,spd,IGD+,0.2792572252752992,0
6,WFG6,spd,R2,0.9826052443661565,0
6,WFG7,eps+,IGD+,0.0016105111852586275,1
6,WFG7,eps+,R2,0.5629728644511813,0
6,WFG7,hv,IGD+,1.468389724886404e-12,1
6,WFG7,hv,R2,0.011566350277394943,1
6,WFG7,igd,IGD+,0.0006829201432171618,1
6,WFG7,igd,R2,0.00019907886185749558,1
6,WFG7,igd+,IGD+,3.7413577923293875e-11,1
6,WFG7,igd+,R2,0.9996310000043701,0
6,WFG7,r2,IGD+,0.2683819186589713,0
6,WFG7,r2,R2,0.9996310000043701,0
6,WFG7,s-energy,IGD+,0.7029582246456741,0
6,WFG7,s-energy,R2,0.9996310000043701,0
6,WFG7,spd,IGD+,0.7731469299200994,0
6,WFG7,spd,R2,0.3668036751378494,0
6,WFG8,eps+,IGD+,0.0001419788272242275,1
6,WFG8,eps+,R2,0.44049328506521346,0
6,WFG8,hv,IGD+,5.627305353421744e-10,1
6,WFG8,hv,R2,0.8656488145797258,0
6,WFG8,igd,IGD+,0.45821186822779936,0
6,WFG8,igd,R2,0.011196133240623306,1
6,WFG8,igd+,IGD+,0.22673752815037682,0
6,WFG8,igd+,R2,0.5845488162142745,0
6,WFG8,r2,IGD+,0.002147897441270021,1
6,WFG8,r2,R2,0.931100525098666,0
6,WFG8,s-energy,IGD+,0.47791481154594506,0
6,WFG8,s-energy,R2,0.993802164218219,0
6,WFG8,spd,IGD+,0.5675506913256125,0
6,WFG8,spd,R2,0.993802164218219,0
6,WFG9,eps+,IGD+,0.005380075377658372,1
6,WFG9,eps+,R2,0.24291048251803207,0
6,WFG9,hv,IGD+,9.32724599925258e-08,1
6,WFG9,hv,R2,0.9473469826562991,0
6,WFG9,igd,IGD+,0.007552276651647311,1
6,WFG9,igd,R2,0.28505650031665186,0
6,WFG9,igd+,IGD+,2.0941191345233484e-06,1
6,WFG9,igd+,R2,0.9473469826562991,0
6,WFG9,r2,IGD+,0.0006923913433110835,1
6,WFG9,r2,R2,0.28505650031665186,0
6,WFG9,s-energy,IGD+,0.0841447507569318,0
6,WFG9,s-energy,R2,0.3321447121778921,0
6,WFG9,spd,IGD+,0.10087175850210643,0
6,WFG9,spd,R2,0.24291048251803207,0
7,DTLZ1,eps+,IGD+,0.011836731133560001,1
7,DTLZ1,eps+,R2,0.4379212206006944,0
7,DTLZ1,hv,IGD+,0.002793025738575133,1
7,DTLZ1,hv,R2,0.7816157307189239,0
7,DTLZ1,igd,IGD+,0.003848663857788765,1
7,DTLZ1,igd,R2,0.8917656227773175,0
7,DTLZ1,igd+,IGD+,0.0005493675167644664,1
7,DTLZ1,igd+,R2,0.45033552388897224,0
7,DTLZ1,r2,IGD+,0.5760914156200354,0
7,DTLZ1,r2,R2,0.3776671111008244,0
7,DTLZ1,s-energy,IGD+,0.03429400235067606,1
7,DTLZ1,s-energy,R2,0.09776517821998484,0
7,DTLZ1,spd,IGD+,0.0017314127225365634,1
7,DTLZ1,spd,R2,0.22827119983444566,0
7,DTLZ2,eps+,IGD+,2.620358773882794e-11,1
7,DTLZ2,eps+,R2,0.6529274461337065,0
7,DTLZ2,hv,IGD+,2.191749037124567e-12,1
7,DTLZ2,hv,R2,0.06409599758200446,0
7,DTLZ2,igd,IGD+,1.1738422735729876e-11,1
7,DTLZ2,igd,R2,0.20610993542967457,0
7,DTLZ2,igd+,IGD+,5.420183794215365e-12,1
7,DTLZ2,igd+,R2,0.5668453268763399,0
7,DTLZ2,r2,IGD+,6.557011611005756e-06,1
7,DTLZ2,r2,R2,0.8562890508026801,0
7,DTLZ2,s-energy,IGD+,3.036952182818909e-08,1
7,DTLZ2,s-energy,R2,0.6052846568752932,0
7,DTLZ2,spd,IGD+,1.6242081134187452e-11,1
7,DTLZ2,spd,R2,0.2521387596063495,0
7,DTLZ3,eps+,IGD+,0.010893559383974806,1
7,DTLZ3,eps+,R2,0.6597496364850048,0
7,DTLZ3,hv,IGD+,0.028002784310659,1
7,DTLZ3,hv,R2,0.7632093744275494,0
7,DTLZ3,igd,IGD+,0.018051361368636956,1
7,DTLZ3,igd,R2,0.6712567426899766,0
7,DTLZ3,igd+,IGD+,0.022563212446204486,1
7,DTLZ3,igd+,R2,0.5369917112111253,0
7,DTLZ3,r2,IGD+,0.018051361368636956,1
7,DTLZ3,r2,R2,0.6941423518930593,0
7,DTLZ3,s-energy,IGD+,0.9815844257150077,0
7,DTLZ3,s-energy,R2,0.5120565681797841,0
7,DTLZ3,spd,IGD+,0.7392894042062828,0
7,DTLZ3,spd,R2,0.5834731571169611,0
7,DTLZ4,eps+,IGD+,0.05810920818134029,0
7,DTLZ4,eps+,R2,0.44049328506522223,0
7,DTLZ4,hv,IGD+,0.06141635019949589,0
7,DTLZ4,hv,R2,0.44049328506522223,0
7,DTLZ4,igd,IGD+,0.08280764621547497,0
7,DTLZ4,igd,R2,0.44049328506522223,0
7,DTLZ4,igd+,IGD+,0.09963240048704756,0
7,DTLZ4,igd+,R2,0.44049328506522223,0
7,DTLZ4,r2,IGD+,0.17299160788208162,0
7,DTLZ4,r2,R2,0.44049328506522223,0
7,DTLZ4,s-energy,IGD+,0.11340468132366334,0
7,DTLZ4,s-energy,R2,0.44049328506522223,0
7,DTLZ4,spd,IGD+,0.10771023116948462,0
7,DTLZ4,spd,R2,0.44049328506522223,0
7,DTLZ5,eps+,IGD+,0.24800128049614134,0
7,DTLZ5,eps+,R2,0.36751938842612086,0
7,DTLZ5,hv,IGD+,0.002077453865145539,1
7,DTLZ5,hv,R2,0.15027050802231529,0
7,DTLZ5,igd,IGD+,0.0002538677923986006,1
7,DTLZ5,igd,R2,0.05714887926630052,0
7,DTLZ5,igd+,IGD+,0.017810422611516302,1
7,DTLZ5,igd+,R2,0.2491024675024959,0
7,DTLZ5,r2,IGD+,0.1956661412771238,0
7,DTLZ5,r2,R2,0.09160212945047384,0
7,DTLZ5,s-energy,IGD+,0.015384899362472473,1
7,DTLZ5,s-energy,R2,0.5511838085443205,0
7,DTLZ5,spd,IGD+,0.023173881014620236,1
7,DTLZ5,spd,R2,0.9753016298933626,0
7,DTLZ6,eps+,IGD+,8.563523666599412e-14,1
7,DTLZ6,eps+,R2,0.5529807311088784,0
7,DTLZ6,hv,IGD+,,0
7,DTLZ6,hv,R2,0.5195979591752573,0
7,DTLZ6,igd,IGD+,2.2569431273111086e-15,1
7,DTLZ6,igd,R2,0.6315910602461102,0
7,DTLZ6,igd+,IGD+,3.173703027239041e-15,1
7,DTLZ6,igd+,R2,0.45254291664993385,0
7,DTLZ6,r2,IGD+,2.094151661253422e-15,1
7,DTLZ6,r2,R2,0.3298519353131164,0
7,DTLZ6,s-energy,IGD+,1.7391510103991742e-13,1
7,DTLZ6,s-energy,R2,0.14693572398837912,0
7,DTLZ6,spd,IGD+,0.5723092247201245,0
7,DTLZ6,spd,R2,0.04976941380428232,1
7,DTLZ7,eps+,IGD+,8.552362243849473e-07,1
7,DTLZ7,eps+,R2,0.9897502825762777,0
7,DTLZ7,hv,IGD+,2.5368202684315814e-11,1
7,DTLZ7,hv,R2,0.6006838588775306,0
7,DTLZ7,igd,IGD+,8.683718059611868e-07,1
7,DTLZ7,igd,R2,0.9870957762154929,0
7,DTLZ7,igd+,IGD+,8.552362243849473e-07,1
7,DTLZ7,igd+,R2,0.9908590827915408,0
7,DTLZ7,r2,IGD+,1.9564071207886262e-06,1
7,DTLZ7,r2,R2,0.991759015262958,0
7,DTLZ7,s-energy,IGD+,8.484827934640132e-13,1
7,DTLZ7,s-energy,R2,0.6860471121441468,0
7,DTLZ7,spd,IGD+,1.2569936943678724e-12,1
7,DTLZ7,spd,R2,0.32808916780893105,0
7,WFG1,eps+,IGD+,0.08273802024432839,0
7,WFG1,eps+,R2,0.0020338371840280837,1
7,WFG1,hv,IGD+,0.4870650196764841,0
7,WFG1,hv,R2,0.5094674840024154,0
7,WFG1,igd,IGD+,0.5040918222433055,0
7,WFG1,igd,R2,0.055722240419099296,0
7,WFG1,igd+,IGD+,0.009650549000215045,1
7,WFG1,igd+,R2,0.6473842707339301,0
7,WFG1,r2,IGD+,0.7656298257159382,0
7,WFG1,r2,R2,0.5906960456465657,0
7,WFG1,s-energy,IGD+,0.5360144439450875,0
7,WFG1,s-energy,R2,0.21414946652437963,0
7,WFG1,spd,IGD+,0.6297830205251547,0
7,WFG1,spd,R2,0.5582649339495754,0
7,WFG2,eps+,IGD+,0.06313264164320348,0
7,WFG2,eps+,R2,0.8850748846170404,0
7,WFG2,hv,IGD+,0.6837065399801336,0
7,WFG2,hv,R2,0.9950578083688568,0
7,WFG2,igd,IGD+,0.6924787964884582,0
7,WFG2,igd,R2,0.8998041095628838,0
7,WFG2,igd+,IGD+,0.09454459534762523,0
7,WFG2,igd+,R2,0.9330613350165085,0
7,WFG2,r2,IGD+,0.07976047557961458,0
7,WFG2,r2,R2,0.7966085648167198,0
7,WFG2,s-energy,IGD+,0.3462986654462721,0
7,WFG2,s-energy,R2,0.7259249711618387,0
7,WFG2,spd,IGD+,0.34695372175491684,0
7,WFG2,spd,R2,0.24812633603940779,0
7,WFG3,eps+,IGD+,0.8106599306404725,0
7,WFG3,eps+,R2,0.31836745605721317,0
7,WFG3,hv,IGD+,0.4388995799308243,0
7,WFG3,hv,R2,0.10363054640068571,0
7,WFG3,igd,IGD+,0.5372878716302921,0
7,WFG3,igd,R2,0.683383685682843,0
7,WFG3,igd+,IGD+,0.04167038148093774,1
7,WFG3,igd+,R2,0.24706030278587954,0
7,WFG3,r2,IGD+,0.8044593482988034,0
7,WFG3,r2,R2,0.38548107298519246,0
7,WFG3,s-energy,IGD+,0.34768867886385785,0
7,WFG3,s-energy,R2,0.8371872930200026,0
7,WFG3,spd,IGD+,0.629510033261344,0
7,WFG3,spd,R2,0.6976898143068218,0
7,WFG4,eps+,IGD+,0.08504670010649687,0
7,WFG4,eps+,R2,0.4404932850652351,0
7,WFG4,hv,IGD+,2.5766858070219567e-08,1
7,WFG4,hv,R2,0.4404932850652351,0
7,WFG4,igd,IGD+,1.3808592202849826e-06,1
7,WFG4,igd,R2,0.4404932850652351,0
7,WFG4,igd+,IGD+,1.6872381149999284e-08,1
7,WFG4,igd+,R2,0.4404932850652351,0
7,WFG4,r2,IGD+,0.000539966115188032,1
7,WFG4,r2,R2,0.4404932850652351,0
7,WFG4,s-energy,IGD+,0.000856641210775301,1
7,WFG4,s-energy,R2,0.4404932850652351,0
7,WFG4,spd,IGD+,0.0068419421373427545,1
7,WFG4,spd,R2,0.4404932850652351,0
7,WFG5,eps+,IGD+,0.01706815138980403,1
7,WFG5,eps+,R2,,0
7,WFG5,hv,IGD+,3.037503581694714e-10,1
7,WFG5,hv,R2,,0
7,WFG5,igd,IGD+,2.2014394833139056e-07,1
7,WFG5,igd,R2,,0
7,WFG5,igd+,IGD+,9.307343011381606e-10,1
7,WFG5,igd+,R2,,0
7,WFG5,r2,IGD+,0.0029723085834215796,1
7,WFG5,r2,R2,,0
7,WFG5,s-energy,IGD+,0.02891061919305009,1
7,WFG5,s-energy,R2,,0
7,WFG5,spd,IGD+,0.4729541794380381,0
7,WFG5,spd,R2,,0
7,WFG6,eps+,IGD+,0.6536847588117622,0
7,WFG6,eps+,R2,0.4404932850652119,0
7,WFG6,hv,IGD+,0.08148933888649125,0
7,WFG6,hv,R2,0.4404932850652119,0
7,WFG6,igd,IGD+,0.1555156156908033,0
7,WFG6,igd,R2,0.4404932850652119,0
7,WFG6,igd+,IGD+,0.001117806184484681,1
7,WFG6,igd+,R2,0.4404932850652119,0
7,WFG6,r2,IGD+,0.08325124882324483,0
7,WFG6,r2,R2,0.4404932850652119,0
7,WFG6,s-energy,IGD+,0.015479417325000704,1
7,WFG6,s-energy,R2,0.4404932850652119,0
7,WFG6,spd,IGD+,0.16281423570680056,0
7,WFG6,spd,R2,0.4404932850652119,0
7,WFG7,eps+,IGD+,9.135099253326859e-09,1
7,WFG7,eps+,R2,0.5838493486025106,0
7,WFG7,hv,IGD+,1.271907403102368e-13,1
7,WFG7,hv,R2,0.8640504752840537,0
7,WFG7,igd,IGD+,5.6896181263110245e-09,1
7,WFG7,igd,R2,0.8640504752840537,0
7,WFG7,igd+,IGD+,4.2927080673274924e-11,1
7,WFG7,igd+,R2,0.047659613612695835,1
7,WFG7,r2,IGD+,0.0793333656134251,0
7,WFG7,r2,R2,0.6588631707011183,0
7,WFG7,s-energy,IGD+,0.01263261046505365,1
7,WFG7,s-energy,R2,0.5838493486025106,0
7,WFG7,spd,IGD+,0.8238053342341375,0
7,WFG7,spd,R2,0.5838493486025106,0
7,WFG8,eps+,IGD+,2.8964123535522093e-06,1
7,WFG8,eps+,R2,0.440493285065213,0
7,WFG8,hv,IGD+,2.918115069404619e-10,1
7,WFG8,hv,R2,0.440493285065213,0
7,WFG8,igd,IGD+,0.3140179571057939,0
7,WFG8,igd,R2,0.440493285065213,0
7,WFG8,igd+,IGD+,3.8613802518919716e-09,1
7,WFG8,igd+,R2,0.440493285065213,0
7,WFG8,r2,IGD+,9.089897559766597e-07,1
7,WFG8,r2,R2,0.440493285065213,0
7,WFG8,s-energy,IGD+,0.0006689497061036314,1
7,WFG8,s-energy,R2,0.440493285065213,0
7,WFG8,spd,IGD+,0.440493285065213,0
7,WFG8,spd,R2,0.440493285065213,0
7,WFG9,eps+,IGD+,0.007504453450186206,1
7,WFG9,eps+,R2,0.9805162021794588,0
7,WFG9,hv,IGD+,1.7073151246252464e-06,1
7,WFG9,hv,R2,0.38167119790695847,0
7,WFG9,igd,IGD+,0.3407742835248092,0
7,WFG9,igd,R2,0.1650606648698209,0
7,WFG9,igd+,IGD+,2.9849639664137245e-06,1
7,WFG9,igd+,R2,0.38167119790695847,0
7,WFG9,r2,IGD+,0.0005990191096334042,1
7,WFG9,r2,R2,0.9805162021794588,0
7,WFG9,s-energy,IGD+,3.18546045343106e-05,1
7,WFG9,s-energy,R2,0.7049855194191817,0
7,WFG9,spd,IGD+,0.05251542453087129,0
7,WFG9,spd,R2,0.32777397965175054,0
